,locality,Economic  Factor,Sentiment Score,Sentiment,location,Quarter Period,Year,min_price,max_price,Average Price,Risk
3504,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2025.0,13200.41475,21591.23183,17395.76,Moderate
3505,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2025.0,13651.31499,22328.7459,17989.965,Moderate
3506,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2025.0,12687.34234,20752.02598,16719.62333,Moderate
3507,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2025.0,11733.60807,19192.05244,15462.774,Moderate
3508,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2026.0,11861.62715,19401.44659,15631.48,Moderate
3509,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2026.0,11955.53988,19555.05475,15755.24,Moderate
3510,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2026.0,12018.78831,19658.50693,15838.59,Moderate
3511,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2026.0,11917.17346,19492.3008,15704.68,Moderate
3512,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2027.0,11918.26618,19494.0881,15706.12,Moderate
3513,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2027.0,11988.45031,19608.88464,15798.61,Moderate
3514,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2027.0,12079.13802,19757.2178,15918.12,Moderate
3515,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2027.0,11972.19619,19582.29861,15777.19,Moderate
3516,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2028.0,12399.88763,20281.85126,16340.81,Moderate
3517,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2028.0,12415.7927,20307.86635,16361.77,Moderate
3518,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2028.0,12528.50922,20492.23091,16510.31,Moderate
3519,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2028.0,12388.20166,20262.73712,16325.41,Moderate
3520,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2029.0,12170.00026,19905.83644,16037.86,Moderate
3521,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2029.0,12283.93091,20092.18688,16188.0,Moderate
3522,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2029.0,12409.41094,20297.42804,16353.36,Moderate
3523,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2029.0,12674.1893,20730.51223,16702.29,Moderate
3524,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jan-Mar,2030.0,12968.81241,21212.41194,17090.55,Moderate
3525,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Apr-Jun,2030.0,12832.944,20990.17904,16911.5,Moderate
3526,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Jul-Sep,2030.0,13072.6567,21382.26464,17227.398,Moderate
3527,Kurla West,Balanced market; offers a mix of residential options and good connectivity.,0.4404,Positive,Kurla West,Oct-Dec,2030.0,13003.52886,21269.19582,17136.3,Moderate
3528,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2024.0,25551.59429,44586.21942,37191.1425,High
3529,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2024.0,25482.62359,44465.86909,37090.7535,High
3530,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2024.0,25540.91502,44567.58465,37175.5985,High
3531,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2024.0,25464.16057,44433.65207,37063.88,High
3532,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2025.0,25344.86637,44225.48982,36890.24357,High
3533,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2025.0,24989.12523,43604.7398,36372.45124,High
3534,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2025.0,24795.39332,43266.68757,36090.4684,High
3535,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2025.0,24096.78937,42047.65958,35073.62857,High
3536,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2026.0,23735.80187,41417.75493,34548.2,High
3537,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2026.0,23645.1202,41259.52007,34416.21,High
3538,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2026.0,23669.08808,41301.3428,34451.096,High
3539,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2026.0,23745.62646,41434.89834,34562.5,High
3540,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2027.0,24087.21997,42030.96145,35059.7,High
3541,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2027.0,24017.83636,41909.89063,34958.71,High
3542,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2027.0,24038.02555,41945.11973,34988.096,High
3543,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2027.0,24138.26662,42120.03525,35134.0,High
3544,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2028.0,24920.69346,43485.32988,36272.84667,High
3545,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2028.0,24821.13187,43311.60002,36127.93167,High
3546,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2028.0,24623.2426,42966.29342,35839.89767,High
3547,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2028.0,24559.41871,42854.924,35747.0,High
3548,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2029.0,25119.14564,43831.61874,36561.7,High
3549,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2029.0,25047.90017,43707.29905,36458.0,High
3550,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2029.0,25089.12223,43779.22944,36518.0,High
3551,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2029.0,25163.33569,43908.72811,36626.02,High
3552,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jan-Mar,2030.0,25551.59429,44586.21942,37191.1425,High
3553,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Apr-Jun,2030.0,25482.62359,44465.86909,37090.7535,High
3554,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Jul-Sep,2030.0,25540.91502,44567.58465,37175.5985,High
3555,Lady Jamshedji Road,Higher vacancy rates due to older properties and limited economic opportunities; increased risk.,0.1779,Positive,Lady Jamshedji Road,Oct-Dec,2030.0,25464.16057,44433.65207,37063.88,High
3556,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2024.0,13687.51582,21213.60418,17450.56,High
3557,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2024.0,13885.68429,21520.73571,17703.21,High
3558,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2024.0,13417.15488,20794.58512,17105.87,High
3559,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2024.0,13269.22464,20565.31536,16917.27,High
3560,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2025.0,14495.37492,22465.66508,18480.52,High
3561,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2025.0,14580.35245,22597.36755,18588.86,High
3562,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2025.0,13557.40623,21011.95377,17284.68,High
3563,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2025.0,13010.85656,20164.88344,16587.87,High
3564,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2026.0,12662.38908,19624.81092,16143.6,High
3565,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2026.0,12548.54711,19448.37289,15998.46,High
3566,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2026.0,12583.85114,19503.08886,16043.47,High
3567,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2026.0,12920.63951,20025.06049,16472.85,High
3568,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2027.0,13026.48885,20189.11115,16607.8,High
3569,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2027.0,12949.29216,20069.46784,16509.38,High
3570,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2027.0,12677.41741,19648.10259,16162.76,High
3571,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2027.0,12982.62745,20121.13255,16551.88,High
3572,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2028.0,13311.18004,20630.33996,16970.76,High
3573,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2028.0,13393.85155,20758.46845,17076.16,High
3574,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2028.0,13138.60522,20362.87478,16750.74,High
3575,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2028.0,13045.26642,20218.21358,16631.74,High
3576,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2029.0,13577.36819,21042.89181,17310.13,High
3577,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2029.0,13775.94453,21350.65547,17563.3,High
3578,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2029.0,13448.69398,20843.46602,17146.08,High
3579,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2029.0,13356.17875,20700.08125,17028.13,High
3580,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jan-Mar,2030.0,13687.51582,21213.60418,17450.56,High
3581,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Apr-Jun,2030.0,13885.68429,21520.73571,17703.21,High
3582,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Jul-Sep,2030.0,13417.15488,20794.58512,17105.87,High
3583,Lal Bahadur Shastri Road,Low demand due to limited amenities; older properties increase risk.,-0.5106,Neutral,Lal Bahadur Shastri Road,Oct-Dec,2030.0,13269.22464,20565.31536,16917.27,High
3584,Liberty Garden,A developing area with a mix of residential options; maintains balanced demand and occupancy.,-0.128,Neutral,Liberty Garden,Jan-Mar,2024.0,13764.30304,20817.99746,17288.69,Moderate
