,location,Year,Quarter Period,Average Price,max_price,min_price,Locality,Economic  Factor,Sentiment Score,Sentiment,Risk
3005,Marathahalli Sarjapur Outer Ring Road,2026,Apr-Jun,7262.290000000015,8689.210291325668,5835.271411104406,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3006,Marathahalli Sarjapur Outer Ring Road,2026,Jul-Sep,7309.629999999998,8745.851821089862,5873.309240577146,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3007,Marathahalli Sarjapur Outer Ring Road,2026,Oct-Dec,7264.229999999998,8691.531469351472,5836.830206820005,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3008,Marathahalli Sarjapur Outer Ring Road,2027,Jan-Mar,7712.089999999994,9227.388577931972,6196.687036301779,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3009,Marathahalli Sarjapur Outer Ring Road,2027,Apr-Jun,7864.230000000002,9409.421580431508,6318.931974535514,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3010,Marathahalli Sarjapur Outer Ring Road,2027,Jul-Sep,7995.700000000012,9566.72326860434,6424.56850687145,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3011,Marathahalli Sarjapur Outer Ring Road,2027,Oct-Dec,7814.760000000016,9350.231540772977,6279.182683787381,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3012,Marathahalli Sarjapur Outer Ring Road,2028,Jan-Mar,8064.650000000015,9649.220807202622,6479.970035011427,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3013,Marathahalli Sarjapur Outer Ring Road,2028,Apr-Jun,8186.090000000017,9794.521765685224,6577.547432797047,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3014,Marathahalli Sarjapur Outer Ring Road,2028,Jul-Sep,8453.180000000008,10114.090548632486,6792.155034695596,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3015,Marathahalli Sarjapur Outer Ring Road,2028,Oct-Dec,8530.419999999993,10206.506935598838,6854.217602259493,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3016,Marathahalli Sarjapur Outer Ring Road,2029,Jan-Mar,8793.399999999998,10521.158171285222,7065.522807049204,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3017,Marathahalli Sarjapur Outer Ring Road,2029,Apr-Jun,8913.369999999986,10664.70029899566,7161.9190555039095,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3018,Marathahalli Sarjapur Outer Ring Road,2029,Jul-Sep,9196.64,11003.628185271742,7389.527335071872,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3019,Marathahalli Sarjapur Outer Ring Road,2029,Oct-Dec,9342.76999999999,11178.47032182527,7506.943220598975,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3020,Marathahalli Sarjapur Outer Ring Road,2030,Jan-Mar,7919.319999999992,9475.335857463828,6363.196951841252,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3021,Marathahalli Sarjapur Outer Ring Road,2030,Apr-Jun,8519.06000000001,10192.914882829078,6845.089808790761,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3022,Marathahalli Sarjapur Outer Ring Road,2030,Jul-Sep,9118.453333333351,10910.079127241246,7326.704118052248,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3023,Marathahalli Sarjapur Outer Ring Road,2030,Oct-Dec,9867.779999999995,11806.63613385549,7928.790302379511,Marathahalli Sarjapur Outer Ring Road,Prime location with high demand due to tech hubs and good connectivity.,0.34,Positive,Moderate
3024,Medahalli Kadugodi Road,2024,Jan-Mar,6715.239999999986,8822.73605094207,4612.090297467269,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3025,Medahalli Kadugodi Road,2024,Apr-Jun,6795.810000000003,8928.59196132272,4667.42653493116,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3026,Medahalli Kadugodi Road,2024,Jul-Sep,6307.3,8286.769064710574,4331.913250042496,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3027,Medahalli Kadugodi Road,2024,Oct-Dec,7109.779999999995,9341.097610847415,4883.06409824919,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3028,Medahalli Kadugodi Road,2025,Jan-Mar,8158.26000000001,10718.630252226114,5603.170071392154,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3029,Medahalli Kadugodi Road,2025,Apr-Jun,8169.240000000009,10733.056191111296,5610.711239163698,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3030,Medahalli Kadugodi Road,2025,Jul-Sep,5163.716666666664,6784.286070468142,3546.489408748369,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3031,Medahalli Kadugodi Road,2025,Oct-Dec,5456.100000000008,7168.430341662427,3747.301045385013,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3032,Medahalli Kadugodi Road,2026,Jan-Mar,4758.44000000001,6251.818272205454,3268.141563827985,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3033,Medahalli Kadugodi Road,2026,Apr-Jun,4730.650000000011,6215.306720145413,3249.055129185797,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3034,Medahalli Kadugodi Road,2026,Jul-Sep,4806.900000000008,6315.486851292521,3301.424349821525,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3035,Medahalli Kadugodi Road,2026,Oct-Dec,4902.500000000001,6441.089743589744,3367.083333333334,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3036,Medahalli Kadugodi Road,2027,Jan-Mar,5009.949999999995,6582.261613645569,3440.8810088390246,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3037,Medahalli Kadugodi Road,2027,Apr-Jun,5056.299999999992,6643.157995005154,3472.7146268910365,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3038,Medahalli Kadugodi Road,2027,Jul-Sep,5152.399999999995,6769.417806195158,3538.7170151283326,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3039,Medahalli Kadugodi Road,2027,Oct-Dec,5223.949999999992,6863.422899750247,3587.8582313445463,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3040,Medahalli Kadugodi Road,2028,Jan-Mar,5539.419999999998,7277.899305953266,3804.5260088390255,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3041,Medahalli Kadugodi Road,2028,Apr-Jun,5528.1700000000055,7263.118630865996,3796.7994025157273,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3042,Medahalli Kadugodi Road,2028,Jul-Sep,5621.550000000007,7385.8048032793395,3860.933669046409,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3043,Medahalli Kadugodi Road,2028,Oct-Dec,5756.980000000013,7563.737854574475,3953.94827298998,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3044,Medahalli Kadugodi Road,2029,Jan-Mar,6024.990000000003,7915.859519475939,4138.020073941869,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3045,Medahalli Kadugodi Road,2029,Apr-Jun,5966.1500000000015,7838.553304175004,4097.608205847358,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3046,Medahalli Kadugodi Road,2029,Jul-Sep,6015.429999999993,7903.299230246202,4131.45417559068,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3047,Medahalli Kadugodi Road,2029,Oct-Dec,6203.829999999989,8150.82626904116,4260.849076151616,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3048,Medahalli Kadugodi Road,2030,Jan-Mar,6715.239999999986,8822.73605094207,4612.090297467269,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3049,Medahalli Kadugodi Road,2030,Apr-Jun,6795.810000000003,8928.59196132272,4667.42653493116,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3050,Medahalli Kadugodi Road,2030,Jul-Sep,6307.3,8286.769064710574,4331.913250042496,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3051,Medahalli Kadugodi Road,2030,Oct-Dec,7109.779999999995,9341.097610847415,4883.06409824919,Medahalli Kadugodi Road,"Proximity to tech parks, but the area still has a growing demand and needs further infrastructure improvement.",0.6486,Positive,Moderate
3052,Medahalli Main Road,2024,Jan-Mar,6296.259999999996,7775.344945519468,4700.623910236842,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3053,Medahalli Main Road,2024,Apr-Jun,6525.010000000006,8057.831716441834,4871.402708994633,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3054,Medahalli Main Road,2024,Jul-Sep,6214.695000000009,7674.619116141203,4639.729603261208,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3055,Medahalli Main Road,2024,Oct-Dec,6462.379999999999,7980.488999664265,4824.644780399218,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3056,Medahalli Main Road,2025,Jan-Mar,7128.910000000009,8803.596791676853,5322.258737715182,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3057,Medahalli Main Road,2025,Apr-Jun,7364.930000000014,9095.06139352645,5498.465129334036,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3058,Medahalli Main Road,2025,Jul-Sep,6025.705000000007,7441.232559478401,4498.634586092973,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3059,Medahalli Main Road,2025,Oct-Dec,4741.040000000008,5854.780679404234,3539.537119399347,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3060,Medahalli Main Road,2026,Jan-Mar,4412.090000000009,5448.555440956549,3293.9516074807784,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
3061,Medahalli Main Road,2026,Apr-Jun,4394.900000000011,5427.327254761337,3281.118000701998,Medahalli Main Road,"Growing demand, particularly with proximity to tech zones, but lacking full infrastructure development.",0.0258,Neutral,Moderate
